Houses,6,8,9,11,13,17
Gryffindor,-0.830469451869189,-1.8610297918279857,-0.8508573852840587,3.055187377533157,-5.819068351221975,1.8349582522515782
Hufflepuff,3.0804335549300945,0.9576571536758814,1.8547340730871833,-5.084265803617646,2.1186490980124613,-1.181577795238356
Ravenclaw,-3.880024428769739,-0.5093388845869263,2.8927074942599753,0.2747732226078086,-4.022494932088026,-0.3841836302022075
Slytherin,1.167197302098794,1.5954276747258191,-4.815492128332384,-0.13342324567222116,-0.4336971619258171,-0.15474415148255788
