Houses,5,6,7,8,9,10,11,12,13,14,15,16,17
Gryffindor,0.3054628341441948,1.1724992734059765,-1.1792503007391955,0.8057197744973811,0.12597595519961602,0.18660485775938784,0.03872277302879522,-0.6162842165822222,-0.5169330316426766,-0.16266593169009375,0.09980893116429622,2.066847812716908,1.6807586856900978
Hufflepuff,0.2630676269905927,2.132696127547337,1.1104271879329417,-0.08249788535233765,-0.034391260031484495,-0.7672857517577891,-1.1158490591761445,1.0898896312505277,-0.10896807263483722,-0.3051362568709873,0.18210205222328774,1.997837865398628,-0.4295734531507228
Ravenclaw,0.29195155471511647,0.12187392965806945,0.5595556699160424,1.697283303701255,0.4065313418843266,1.7725875166430214,0.14608991634238314,0.34268690400307295,-0.24143827026656922,0.09497120766228949,0.2744106890919578,2.2654772648906167,0.7406539603394077
Slytherin,0.20833424821757698,0.36658042655859646,-0.8947159307602184,1.4274011558197193,-2.039335419091511,-0.9680299537901313,-0.41868615819269445,0.376174728749471,0.12474591646841073,0.4130142442964675,0.10372452945613579,1.684914126680365,-0.23966334548565846
